Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1, HT0, HT1, HT2, c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,Watts,Amps,Volts,InputDCPwr,AllPwrExtBd,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
3730,42,45,34,42,3645.6,3645.6,9656,9656,547861,26945086,6795558,1.41E+05,290798,3.83E+05,322998,0.547861,26.945086,6.795558,1.41E+00,2.91E+00,3.83E+00,3.23E+00,1413,1157,1634.841,1144.3887,915.51096,45.775548,0,1.2,0,0.8,0,819.2
3735,42,46,34,42,3645.6,3645.6,9656,9656,544533,1.25E+06,3.19E+06,24468,2.38E+04,3.83E+05,2.10E+04,0.544533,1.248932,3.189038,2.45E-01,2.38E-01,3.83E+00,2.10E-01,1418,1156,1639.208,1147.4456,917.95648,45.897824,0,0,0,0,0,0
3740,42,45,34,42,3567.2,3567.2,9656,9372,2235632,1.25E+06,36367113,24468,867255,3.83E+05,2.10E+04,2.235632,1.248932,36.367113,2.45E-01,8.67E+00,3.83E+00,2.10E-01,1421,1162,1651.202,1155.8414,924.67312,46.233656,0,0,0,0,0,0
3745,42,46,34,42,3645.6,3567.2,9656,9656,2235632,17240001,36367113,24468,867255,3.83E+05,376584,2.235632,17.240001,36.367113,2.45E-01,8.67E+00,3.83E+00,3.77E+00,1440,1159,1668.96,1168.272,934.6176,46.73088,0,0,0,0,0,0
3750,42,45,34,42,3645.6,3645.6,9656,9656,801527,6585606,6.71E+06,24468,1.52E+05,3.83E+05,5.39E+04,0.801527,6.585606,6.707294,2.45E-01,1.52E+00,3.83E+00,5.39E-01,1540,1166,1795.64,1256.948,1005.5584,50.27792,0,0,0,0,0,0
3755,42,45,34,42,3567.2,3645.6,9656,9656,801527,25967539,6.71E+06,24468,1.52E+05,912040,5.39E+04,0.801527,25.967539,6.707294,2.45E-01,1.52E+00,9.12E+00,5.39E-01,1412,1171,1653.452,1157.4164,925.93312,46.296656,0,15.8,0,147.7,0,151244.8
3760,42,46,34,42,3645.6,3645.6,9656,9656,8.99E+05,25967539,1.12E+07,1.95E+05,137341,912040,5.39E+04,0.8987775,25.967539,11.2456,1.95E+00,1.37E+00,9.12E+00,5.39E-01,1449,1167,1690.983,1183.6881,946.95048,47.347524,0,1.2,0,0.8,0,819.2
3765,42,45,34,42,3645.6,3645.6,9656,9372,8.99E+05,26922710,1.12E+07,1.95E+05,137341,823769,5.39E+04,0.8987775,26.92271,11.2456,1.95E+00,1.37E+00,8.24E+00,5.39E-01,1400,1166,1632.4,1142.68,914.144,45.7072,0,0,0,0,0,0
3770,42,45,34,42,3645.6,3645.6,9656,9656,2.80E+05,2.27E+06,2640190,1.95E+05,3.22E+04,109812,5.39E+04,0.2797255,2.265748,2.64019,1.95E+00,3.22E-01,1.10E+00,5.39E-01,1393,1163,1620.059,1134.0413,907.23304,45.361652,0,0,0,0,0,0
3775,42,46,34,42,3645.6,3645.6,9656,9656,2.80E+05,29927456,2640190,1.95E+05,3.22E+04,738851,5.39E+04,0.2797255,29.927456,2.64019,1.95E+00,3.22E-01,7.39E+00,5.39E-01,1396,1166,1627.736,1139.4152,911.53216,45.576608,0,0,0,0,0,0
3780,42,45,34,42,3645.6,3645.6,9656,9656,1720724,29927456,25077741,1.95E+05,396649,738851,5.39E+04,1.720724,29.927456,25.077741,1.95E+00,3.97E+00,7.39E+00,5.39E-01,1514,1159,1754.726,1228.3082,982.64656,49.132328,0,0,0,0,0,0
3785,42,45,34,42,3645.6,3645.6,9656,9372,572275,6.20E+06,6642068,1.35E+05,396649,1.49E+05,5.39E+04,0.572275,6.201448,6.642068,1.35E+00,3.97E+00,1.49E+00,5.39E-01,1410,1155,1628.55,1139.985,911.988,45.5994,0,11.2,0,139.1,0,142438.4
3790,42,45,34,42,3645.6,3567.2,9656,9656,572275,26678991,6642068,1.35E+05,396649,605223,5.39E+04,0.572275,26.678991,6.642068,1.35E+00,3.97E+00,6.05E+00,5.39E-01,1408,1150,1619.2,1133.44,906.752,45.3376,0,1.2,0,0.8,0,819.2
3795,42,45,34,42,3645.6,3645.6,9656,9656,572275,5455501,6642068,1.35E+05,396649,100459,5.39E+04,0.572275,5.455501,6.642068,1.35E+00,3.97E+00,1.00E+00,5.39E-01,1413,1150,1624.95,1137.465,909.972,45.4986,0,0,0,0,0,0
3800,42,46,34,42,3567.2,3645.6,9656,9656,572275,32679183,6642068,1.35E+05,396649,842249,5.39E+04,0.572275,32.679183,6.642068,1.35E+00,3.97E+00,8.42E+00,5.39E-01,1490,1155,1720.95,1204.665,963.732,48.1866,0,0,0,0,0,0
3805,42,45,34,42,3645.6,3645.6,9656,9656,1509842,32679183,18851738,639544,396649,842249,5.39E+04,1.509842,32.679183,18.851738,6.40E+00,3.97E+00,8.42E+00,5.39E-01,1490,1167,1738.83,1217.181,973.7448,48.68724,0,0,0,0,0,0
3810,42,46,34,42,3645.6,3645.6,9656,9656,5.47E+05,9348445,5002183,639544,7.60E+04,110945,122177,0.5467677,9.348445,5.002183,6.40E+00,7.60E-01,1.11E+00,1.22E+00,1490,1174,1749.26,1224.482,979.5856,48.97928,0,0,0,0,0,0
3815,42,45,34,42,3567.2,3567.2,9656,9656,5.47E+05,27330139,5002183,639544,7.60E+04,110945,279147,0.5467677,27.330139,5.002183,6.40E+00,7.60E-01,1.11E+00,2.79E+00,1490,1178,1755.22,1228.654,982.9232,49.14616,0,12.2,0,165.5,0,169472
3820,42,45,34,42,3645.6,3645.6,9656,9656,444200,5557199,6485704,639544,60271,110945,145187,0.4442,5.557199,6.485704,6.40E+00,6.03E-01,1.11E+00,1.45E+00,1490,1170,1743.3,1220.31,976.248,48.8124,0,1.2,0,0.8,0,819.2
3825,42,46,34,42,3645.6,3567.2,9656,9656,444200,25355664,6485704,639544,60271,110945,603062,0.4442,25.355664,6.485704,6.40E+00,6.03E-01,1.11E+00,6.03E+00,1490,1182,1761.18,1232.826,986.2608,49.31304,0,0,0,0,0,0
3830,42,45,34,42,3645.6,3645.6,9656,9372,299014,2279068,2.65E+06,63382,60271,110945,7.80E+04,0.299014,2.279068,2.64956,6.34E-01,6.03E-01,1.11E+00,7.80E-01,1490,1178,1755.22,1228.654,982.9232,49.14616,0,0,0,0,0,0
3835,42,46,34,42,3645.6,3567.2,9372,9656,2447422,2279068,31827734,820958,60271,110945,7.80E+04,2.447422,2.279068,31.827734,8.21E+00,6.03E-01,1.11E+00,7.80E-01,1490,1173,1747.77,1223.439,978.7512,48.93756,0,0,0,0,0,0
3840,42,46,34,42,3645.6,3645.6,9656,9656,874294,11003853,12047761,820958,256076,110945,2.82E+05,0.874294,11.003853,12.047761,8.21E+00,2.56E+00,1.11E+00,2.82E+00,1490,1176,1752.24,1226.568,981.2544,49.06272,0,0,0,0,0,0
3845,42,46,34,42,3645.6,3645.6,9656,9656,5.61E+05,6007137,6505426,139476,256076,110945,1.20E+05,0.5606715,6.007137,6.505426,1.39E+00,2.56E+00,1.11E+00,1.20E+00,1490,1177,1753.73,1227.611,982.0888,49.10444,0,15.2,0,148.2,0,151756.8
3850,42,45,34,42,3724,3645.6,9656,9656,5.61E+05,27139971,6505426,139476,256076,110945,231005,0.5606715,27.139971,6.505426,1.39E+00,2.56E+00,1.11E+00,2.31E+00,1490,1174,1749.26,1224.482,979.5856,48.97928,0,1.2,0,0.8,0,819.2
3855,42,45,34,42,3724,3645.6,9656,9656,2.63E+05,3.03E+06,1.83E+06,139476,29717,4.05E+04,85038,0.2632007,3.028412,1.830743,1.39E+00,2.97E-01,4.05E-01,8.50E-01,1490,1180,1758.2,1230.74,984.592,49.2296,0,0,0,0,0,0
3860,42,45,34,42,3645.6,3645.6,9656,9656,2248229,3.03E+06,35253176,1014415,29717,4.05E+04,85038,2.248229,3.028412,35.253176,1.01E+01,2.97E-01,4.05E-01,8.50E-01,1490,1178,1755.22,1228.654,982.9232,49.14616,0,0,0,0,0,0
3865,42,45,34,42,3645.6,3567.2,9372,9656,7.57E+05,9.65E+06,9.87E+06,268671,29717,2.24E+05,85038,0.7567205,9.648412,9.874514,2.69E+00,2.97E-01,2.24E+00,8.50E-01,1490,1174,1749.26,1224.482,979.5856,48.97928,0,0,0,0,0,0
3870,42,45,34,42,3645.6,3645.6,9372,9656,7.57E+05,14120955,9.87E+06,268671,29717,2.02E+05,1.51E+05,0.7567205,14.120955,9.874514,2.69E+00,2.97E-01,2.02E+00,1.51E+00,1490,1171,1744.79,1221.353,977.0824,48.85412,0,0,0,0,0,0
3875,42,45,34,42,3645.6,3567.2,9656,9372,1677715,14120955,27684720,268671,574761,2.02E+05,1.51E+05,1.677715,14.120955,27.68472,2.69E+00,5.75E+00,2.02E+00,1.51E+00,1490,1173,1747.77,1223.439,978.7512,48.93756,0,16.8,0,148.5,0,152064
3880,42,45,34,42,3645.6,3645.6,9656,9656,1677715,11183404,27684720,268671,574761,335856,1.51E+05,1.677715,11.183404,27.68472,2.69E+00,5.75E+00,3.36E+00,1.51E+00,1490,1171,1744.79,1221.353,977.0824,48.85412,0,1.2,0,0.8,0,819.2
3885,42,46,34,42,3645.6,3645.6,9656,9656,1.07E+06,13006468,1.40E+07,268671,2.64E+05,4.36E+05,1.51E+05,1.07498,13.006468,14.01908,2.69E+00,2.64E+00,4.36E+00,1.51E+00,1490,1169,1741.81,1219.267,975.4136,48.77068,0,0,0,0,0,0
3890,42,45,34,42,3567.2,3567.2,9372,9656,283943,1967537,2602916,6.51E+04,2.64E+05,4.36E+05,39171,0.283943,1.967537,2.602916,6.51E-01,2.64E+00,4.36E+00,3.92E-01,1490,1185,1765.65,1235.955,988.764,49.4382,0,0,0,0,0,0
3895,42,45,34,42,3645.6,3645.6,9372,9656,2450009,1967537,32664515,819029,2.64E+05,4.36E+05,39171,2.450009,1.967537,32.664515,8.19E+00,2.64E+00,4.36E+00,3.92E-01,1490,1183,1762.67,1233.869,987.0952,49.35476,0,0,0,0,0,0
3900,42,45,34,42,3645.6,3645.6,9372,9656,8.78E+05,12999529,13274890,819029,3.10E+05,303894,39171,0.8780095,12.999529,13.27489,8.19E+00,3.10E+00,3.04E+00,3.92E-01,1490,1188,1770.12,1239.084,991.2672,49.56336,0,0,0,0,0,0
3905,42,45,34,42,3645.6,3645.6,9656,9656,7.54E+05,3919970,8.29E+06,9.94E+04,1.02E+05,7.72E+04,39171,0.7536093,3.91997,8.286293,9.94E-01,1.02E+00,7.72E-01,3.92E-01,1490,1190,1773.1,1241.17,992.936,49.6468,0,11,0,141.4,0,144793.6
3910,42,46,34,42,3645.6,3645.6,9656,9656,7.54E+05,25554832,8.29E+06,9.94E+04,1.02E+05,688086,39171,0.7536093,25.554832,8.286293,9.94E-01,1.02E+00,6.88E+00,3.92E-01,1490,1170,1743.3,1220.31,976.248,48.8124,0,1.2,0,0.8,0,819.2
3915,42,46,34,42,3645.6,3567.2,9656,9656,766059,1.01E+07,10044625,2.35E+05,1.02E+05,688086,178693,0.766059,10.07873,10.044625,2.35E+00,1.02E+00,6.88E+00,1.79E+00,1490,1178,1755.22,1228.654,982.9232,49.14616,0,0,0,0,0,0
3920,42,45,34,42,3724,3567.2,9656,9656,8.66E+05,3998692,8.52E+06,106884,8.50E+04,688086,6.26E+04,0.8657557,3.998692,8.517814,1.07E+00,8.50E-01,6.88E+00,6.26E-01,1490,1176,1752.24,1226.568,981.2544,49.06272,0,0,0,0,0,0
3925,42,45,34,42,3645.6,3645.6,9656,9656,1722687,3998692,28874175,106884,490207,688086,6.26E+04,1.722687,3.998692,28.874175,1.07E+00,4.90E+00,6.88E+00,6.26E-01,1490,1180,1758.2,1230.74,984.592,49.2296,0,0,0,0,0,0
3930,42,46,34,42,3645.6,3645.6,9656,9656,1073022,3998692,11517074,251956,490207,688086,6.26E+04,1.073022,3.998692,11.517074,2.52E+00,4.90E+00,6.88E+00,6.26E-01,1490,1174,1749.26,1224.482,979.5856,48.97928,0,0,0,0,0,0
3935,42,45,34,42,3567.2,3645.6,9656,9656,7.34E+05,1.92E+07,9.76E+06,251956,2.43E+05,2.26E+05,106510,0.7339663,19.22335,9.762679,2.52E+00,2.43E+00,2.26E+00,1.07E+00,1490,1174,1749.26,1224.482,979.5856,48.97928,0,15,0,150.1,0,153702.4
3940,42,46,34,42,3645.6,3645.6,9656,9656,7.34E+05,4.32E+06,9.76E+06,251956,2.43E+05,59765,5.72E+04,0.7339663,4.31618,9.762679,2.52E+00,2.43E+00,5.98E-01,5.72E-01,1490,1177,1753.73,1227.611,982.0888,49.10444,0,1.2,0,0.8,0,819.2
3945,42,46,34,42,3645.6,3645.6,9372,9372,2536597,4.32E+06,29239660,734907,2.43E+05,59765,5.72E+04,2.536597,4.31618,29.23966,7.35E+00,2.43E+00,5.98E-01,5.72E-01,1490,1179,1756.71,1229.697,983.7576,49.18788,0,0,0,0,0,0
3950,42,45,34,42,3645.6,3645.6,9656,9656,2536597,25169697,29239660,734907,2.43E+05,702923,5.72E+04,2.536597,25.169697,29.23966,7.35E+00,2.43E+00,7.03E+00,5.72E-01,1490,1174,1749.26,1224.482,979.5856,48.97928,0,0,0,0,0,0
3955,42,45,34,42,3645.6,3645.6,9372,9372,2536597,11374093,29239660,734907,2.43E+05,1.83E+05,137849,2.536597,11.374093,29.23966,7.35E+00,2.43E+00,1.83E+00,1.38E+00,1490,1169,1741.81,1219.267,975.4136,48.77068,0,0,0,0,0,0
3960,42,46,34,42,3645.6,3645.6,9656,9656,2536597,31104918,29239660,734907,2.43E+05,1.83E+05,155701,2.536597,31.104918,29.23966,7.35E+00,2.43E+00,1.83E+00,1.56E+00,1490,1169,1741.81,1219.267,975.4136,48.77068,0,0,0,0,0,0
3965,42,45,34,42,3567.2,3645.6,9656,9656,391435,1.81E+06,2.46E+06,2.92E+04,6.16E+03,4.48E+04,16201,0.391435,1.810152,2.46338,2.92E-01,6.16E-02,4.48E-01,1.62E-01,1490,1168,1740.32,1218.224,974.5792,48.72896,0,19.6,0,214.4,0,219545.6
3970,42,45,34,42,3645.6,3645.6,9656,9372,391435,33977775,2.46E+06,2.92E+04,6.16E+03,973752,16201,0.391435,33.977775,2.46338,2.92E-01,6.16E-02,9.74E+00,1.62E-01,1490,1168,1740.32,1218.224,974.5792,48.72896,0,3.4,0,49.4,0,50585.6
3975,42,46,34,42,3645.6,3645.6,9656,9656,391435,19909685,2.46E+06,2.92E+04,6.16E+03,973752,150026,0.391435,19.909685,2.46338,2.92E-01,6.16E-02,9.74E+00,1.50E+00,1490,1167,1738.83,1217.181,973.7448,48.68724,0,0,0,0,0,0
3980,42,45,34,42,3645.6,3645.6,9656,9372,6.65E+05,6233942,6.84E+06,1.43E+05,6.16E+03,172909,150026,0.6652555,6.233942,6.842162,1.43E+00,6.16E-02,1.73E+00,1.50E+00,1490,1171,1744.79,1221.353,977.0824,48.85412,0,0,0,0,0,0
3985,42,45,34,42,3645.6,3645.6,9656,9656,8.38E+05,1.33E+07,1.46E+07,1.43E+05,2.97E+05,380487,150026,0.8378285,13.31068,14.58845,1.43E+00,2.97E+00,3.80E+00,1.50E+00,1490,1166,1737.34,1216.138,972.9104,48.64552,0,0,0,0,0,0
3990,42,46,34,42,3645.6,3567.2,9656,9656,539687,6.56E+06,6.70E+06,179639,2.97E+05,1.45E+05,150026,0.539687,6.55902,6.704892,1.80E+00,2.97E+00,1.45E+00,1.50E+00,1490,1170,1743.3,1220.31,976.248,48.8124,0,0,0,0,0,0
3995,42,45,34,42,3645.6,3645.6,9656,9656,2157350,6.56E+06,28065416,730884,2.97E+05,1.45E+05,150026,2.15735,6.55902,28.065416,7.31E+00,2.97E+00,1.45E+00,1.50E+00,1490,1170,1743.3,1220.31,976.248,48.8124,0,12.8,0,140.8,0,144179.2
4000,42,46,34,42,3645.6,3645.6,9656,9656,2157350,4.40E+06,28065416,730884,2.97E+05,66824,4.94E+04,2.15735,4.400792,28.065416,7.31E+00,2.97E+00,6.68E-01,4.94E-01,1490,1171,1744.79,1221.353,977.0824,48.85412,0,1.2,0,0.8,0,819.2
4005,42,46,34,42,3645.6,3645.6,9656,9656,1.67E+06,1.05E+07,2.03E+07,2.90E+05,2.63E+05,228081,4.94E+04,1.667229,10.47396,20.34166,2.90E+00,2.63E+00,2.28E+00,4.94E-01,1490,1171,1744.79,1221.353,977.0824,48.85412,0,0,0,0,0,0
4010,42,45,34,42,3645.6,3645.6,9372,9656,7.48E+05,11785827,13038676,2.90E+05,235520,228081,2.03E+05,0.7478575,11.785827,13.038676,2.90E+00,2.36E+00,2.28E+00,2.03E+00,1490,1174,1749.26,1224.482,979.5856,48.97928,0,0,0,0,0,0
4015,42,45,34,42,3645.6,3645.6,9372,9656,547674,5.59E+06,6426943,1.35E+05,235520,1.60E+05,2.03E+05,0.547674,5.58717,6.426943,1.35E+00,2.36E+00,1.60E+00,2.03E+00,1490,1176,1752.24,1226.568,981.2544,49.06272,0,0,0,0,0,0
4020,42,46,34,42,3724,3645.6,9656,9372,2151679,5.59E+06,29350077,1.35E+05,627166,1.60E+05,2.03E+05,2.151679,5.58717,29.350077,1.35E+00,6.27E+00,1.60E+00,2.03E+00,1490,1174,1749.26,1224.482,979.5856,48.97928,0,0,0,0,0,0
4025,42,45,34,42,3724,3645.6,9656,9656,5.23E+05,1239425,3.24E+06,2.48E+04,25212,5.71E+04,2.03E+05,0.5233227,1.239425,3.240051,2.48E-01,2.52E-01,5.71E-01,2.03E+00,1490,1173,1747.77,1223.439,978.7512,48.93756,0,12.8,0,139.4,0,142745.6
4030,42,45,34,42,3645.6,3645.6,9656,9656,5.23E+05,34537049,3.24E+06,2.48E+04,25212,5.71E+04,373805,0.5233227,34.537049,3.240051,2.48E-01,2.52E-01,5.71E-01,3.74E+00,1490,1173,1747.77,1223.439,978.7512,48.93756,0,1.2,0,0.8,0,819.2
4035,42,46,34,42,3645.6,3645.6,9656,9656,1507320,34537049,20162364,2.48E+04,496082,5.71E+04,373805,1.50732,34.537049,20.162364,2.48E-01,4.96E+00,5.71E-01,3.74E+00,1490,1169,1741.81,1219.267,975.4136,48.77068,0,0,0,0,0,0
4040,42,46,34,42,3645.6,3645.6,9656,9656,9.06E+05,4.22E+06,8801551,107492,1.06E+05,105749,373805,0.9062127,4.222313,8.801551,1.07E+00,1.06E+00,1.06E+00,3.74E+00,1490,1164,1734.36,1214.052,971.2416,48.56208,0,0,0,0,0,0
4045,42,45,34,42,3645.6,3645.6,9656,9372,822240,13416100,14664712,331091,1.06E+05,3.78E+05,373805,0.82224,13.4161,14.664712,3.31E+00,1.06E+00,3.78E+00,3.74E+00,1490,1165,1735.85,1215.095,972.076,48.6038,0,0,0,0,0,0
4050,42,46,34,42,3645.6,3645.6,9656,9656,5.31E+05,6.49E+06,7.32E+06,138230,1.06E+05,3.78E+05,2.50E+05,0.5312745,6.490726,7.319284,1.38E+00,1.06E+00,3.78E+00,2.50E+00,1490,1164,1734.36,1214.052,971.2416,48.56208,0,0,0,0,0,0
4055,42,46,34,42,3645.6,3645.6,9656,9372,5.31E+05,26316889,7.32E+06,138230,1.06E+05,694295,2.50E+05,0.5312745,26.316889,7.319284,1.38E+00,1.06E+00,6.94E+00,2.50E+00,1490,1164,1734.36,1214.052,971.2416,48.56208,0,13,0,139.8,0,143155.2
4060,42,45,34,42,3645.6,3645.6,9656,9656,5.31E+05,4081684,7.32E+06,138230,1.06E+05,47034,58357,0.5312745,4.081684,7.319284,1.38E+00,1.06E+00,4.70E-01,5.84E-01,1490,1162,1731.38,1211.966,969.5728,48.47864,0,1.2,0,0.8,0,819.2
4065,42,46,34,42,3645.6,3645.6,9656,9656,2493085,4081684,31520746,728191,1.06E+05,47034,58357,2.493085,4.081684,31.520746,7.28E+00,1.06E+00,4.70E-01,5.84E-01,1490,1167,1738.83,1217.181,973.7448,48.68724,0,0,0,0,0,0
4070,42,46,34,42,3645.6,3567.2,9656,9656,2493085,24187069,31520746,728191,1.06E+05,47034,275481,2.493085,24.187069,31.520746,7.28E+00,1.06E+00,4.70E-01,2.75E+00,1490,1164,1734.36,1214.052,971.2416,48.56208,0,0,0,0,0,0
4075,42,45,34,42,3645.6,3645.6,9656,9372,5.47E+05,5.45E+06,6351904,121674,1.06E+05,143719,275481,0.5465795,5.454362,6.351904,1.22E+00,1.06E+00,1.44E+00,2.75E+00,1490,1167,1738.83,1217.181,973.7448,48.68724,0,0,0,0,0,0
4080,42,46,34,42,3645.6,3645.6,9656,9372,1.08E+06,14058863,15078013,121674,284272,143719,352308,1.078804,14.058863,15.078013,1.22E+00,2.84E+00,1.44E+00,3.52E+00,1490,1173,1747.77,1223.439,978.7512,48.93756,0,0,0,0,0,0
4085,42,45,34,42,3724,3645.6,9656,9656,3.91E+05,1965497,2.50E+06,19042,1.94E+04,2.51E+04,3.48E+04,0.3912095,1.965497,2.49596,1.90E-01,1.94E-01,2.51E-01,3.48E-01,1490,1172,1746.28,1222.396,977.9168,48.89584,0,16.8,0,149.8,0,153395.2
4090,42,45,34,42,3645.6,3645.6,9656,9656,3.91E+05,35143445,2.50E+06,19042,1.94E+04,775610,3.48E+04,0.3912095,35.143445,2.49596,1.90E-01,1.94E-01,7.76E+00,3.48E-01,1490,1173,1747.77,1223.439,978.7512,48.93756,0,1.2,0,0.8,0,819.2
4095,42,46,34,42,3645.6,3567.2,9372,9656,764187,9057856,9.86E+06,19042,163074,775610,253703,0.764187,9.057856,9.861108,1.90E-01,1.63E+00,7.76E+00,2.54E+00,1490,1173,1747.77,1223.439,978.7512,48.93756,0,0,0,0,0,0
4100,42,45,34,42,3645.6,3645.6,9656,9372,9.17E+05,4.07E+06,8716311,1.12E+05,8.06E+04,775610,64648,0.9174217,4.072873,8.716311,1.12E+00,8.06E-01,7.76E+00,6.46E-01,1490,1171,1744.79,1221.353,977.0824,48.85412,0,0,0,0,0,0
4105,42,45,34,42,3724,3645.6,9656,9656,830861,1.29E+07,1.40E+07,1.12E+05,260811,775610,1.85E+05,0.830861,12.86008,13.9787,1.12E+00,2.61E+00,7.76E+00,1.85E+00,1490,1171,1744.79,1221.353,977.0824,48.85412,0,0,0,0,0,0
4110,42,46,34,42,3645.6,3645.6,9656,9656,5.55E+05,6533398,6834257,1.12E+05,1.38E+05,1.45E+05,1.85E+05,0.5549255,6.533398,6.834257,1.12E+00,1.38E+00,1.45E+00,1.85E+00,1490,1169,1741.81,1219.267,975.4136,48.77068,0,0,0,0,0,0
4115,42,46,34,42,3645.6,3567.2,9656,9656,2.14E+06,6533398,27743053,417510,3.05E+05,1.45E+05,1.85E+05,2.141762,6.533398,27.743053,4.18E+00,3.05E+00,1.45E+00,1.85E+00,1490,1175,1750.75,1225.525,980.42,49.021,0,12.4,0,141.9,0,145305.6
4120,42,46,34,42,3645.6,3645.6,9656,9656,2.80E+05,2019391,2575930,50880,3.05E+05,5.67E+04,1.85E+05,0.2798725,2.019391,2.57593,5.09E-01,3.05E+00,5.67E-01,1.85E+00,1490,1173,1747.77,1223.439,978.7512,48.93756,0,1.2,0,0.8,0,819.2
4125,42,46,34,42,3645.6,3567.2,9656,9656,2.80E+05,31770635,2575930,50880,3.05E+05,5.67E+04,620541,0.2798725,31.770635,2.57593,5.09E-01,3.05E+00,5.67E-01,6.21E+00,1490,1169,1741.81,1219.267,975.4136,48.77068,0,0,0,0,0,0
4130,42,46,34,42,3645.6,3645.6,9372,9656,2.80E+05,21726921,2575930,50880,3.05E+05,5.67E+04,427367,0.2798725,21.726921,2.57593,5.09E-01,3.05E+00,5.67E-01,4.27E+00,1490,1168,1740.32,1218.224,974.5792,48.72896,0,0,0,0,0,0
4135,42,45,34,42,3645.6,3645.6,9656,9656,2.80E+05,12048292,2575930,50880,3.05E+05,1.55E+05,9.52E+04,0.2798725,12.048292,2.57593,5.09E-01,3.05E+00,1.55E+00,9.52E-01,1490,1166,1737.34,1216.138,972.9104,48.64552,0,0,0,0,0,0
4140,42,45,34,42,3724,3645.6,9656,9656,2123432,12048292,30736405,710280,3.05E+05,1.55E+05,9.52E+04,2.123432,12.048292,30.736405,7.10E+00,3.05E+00,1.55E+00,9.52E-01,1490,1169,1741.81,1219.267,975.4136,48.77068,0,0,0,0,0,0
4145,42,46,34,42,3645.6,3645.6,9656,9656,5.47E+05,1.31E+06,3.14E+06,4.02E+04,2.31E+04,1.55E+05,4.65E+04,0.5472233,1.31322,3.142564,4.02E-01,2.31E-01,1.55E+00,4.65E-01,1490,1180,1758.2,1230.74,984.592,49.2296,0,14.8,0,152.6,0,156262.4
4150,42,45,34,42,3645.6,3567.2,9656,9656,1.26E+06,1.38E+07,14509044,4.02E+04,2.65E+05,3.27E+05,4.65E+04,1.26322,13.80997,14.509044,4.02E-01,2.65E+00,3.27E+00,4.65E-01,1490,1185,1765.65,1235.955,988.764,49.4382,0,1.2,0,0.8,0,819.2
4155,42,46,34,42,3645.6,3645.6,9372,9656,1.26E+06,25934099,14509044,4.02E+04,2.65E+05,3.27E+05,557825,1.26322,25.934099,14.509044,4.02E-01,2.65E+00,3.27E+00,5.58E+00,1490,1169,1741.81,1219.267,975.4136,48.77068,0,0,0,0,0,0
4160,42,46,34,42,3724,3645.6,9656,9656,510389,5899193,6.23E+06,159816,2.65E+05,1.45E+05,557825,0.510389,5.899193,6.231292,1.60E+00,2.65E+00,1.45E+00,5.58E+00,1490,1174,1749.26,1224.482,979.5856,48.97928,0,0,0,0,0,0
4165,42,45,34,42,3645.6,3567.2,9656,9656,1011911,13156072,13832328,335816,2.65E+05,355934,557825,1.011911,13.156072,13.832328,3.36E+00,2.65E+00,3.56E+00,5.58E+00,1490,1180,1758.2,1230.74,984.592,49.2296,0,0,0,0,0,0
4170,42,46,34,42,3645.6,3645.6,9656,9372,445562,3043001,3413536,335816,42605,1.96E+05,557825,0.445562,3.043001,3.413536,3.36E+00,4.26E-01,1.96E+00,5.58E+00,1490,1186,1767.14,1236.998,989.5984,49.47992,0,0,0,0,0,0
4175,42,46,34,42,3645.6,3645.6,9656,9656,445562,32845708,3413536,335816,42605,1.96E+05,471523,0.445562,32.845708,3.413536,3.36E+00,4.26E-01,1.96E+00,4.72E+00,1490,1179,1756.71,1229.697,983.7576,49.18788,0,13,0,143.4,0,146841.6
4180,42,46,34,42,3645.6,3645.6,9372,9656,7.52E+05,9957594,1.00E+07,335816,257673,260525,471523,0.7524625,9.957594,10.04742,3.36E+00,2.58E+00,2.61E+00,4.72E+00,1490,1173,1747.77,1223.439,978.7512,48.93756,0,1.2,0,0.8,0,819.2
4185,42,45,34,42,3645.6,3645.6,9656,9656,8.08E+05,3.91E+06,8.70E+06,83653,68388,1.78E+05,471523,0.8083133,3.909383,8.69555,8.37E-01,6.84E-01,1.78E+00,4.72E+00,1490,1169,1741.81,1219.267,975.4136,48.77068,0,0,0,0,0,0
4190,42,46,34,42,3724,3645.6,9656,9656,8.08E+05,24550452,8.70E+06,83653,68388,4.36E+05,250173,0.8083133,24.550452,8.69555,8.37E-01,6.84E-01,4.36E+00,2.50E+00,1490,1173,1747.77,1223.439,978.7512,48.93756,0,0,0,0,0,0
4195,42,45,34,42,3645.6,3567.2,9656,9656,8.08E+05,6787315,8.70E+06,83653,68388,4.36E+05,85198,0.8083133,6.787315,8.69555,8.37E-01,6.84E-01,4.36E+00,8.52E-01,1490,1171,1744.79,1221.353,977.0824,48.85412,0,0,0,0,0,0
