pic0: pic0=bus_tran_any,umask=0x20
pic1: pic1=l2_rqsts,umask=0x4f
   time cpu event      pic0      pic1 
2287.049   6  tick 154450905         0 
2287.492   1  tick 170090596         0 
2287.709   5  tick 117574441         0 
2288.326   7  tick 171478345         0 
2290.007   2  tick  46168821         0 
2290.007   1  tick  70202753         0 
2290.007   0  tick  64845865         0 
2290.007   3  tick  92431336         0 
2290.007   5  tick  19644767         0 
2290.007   4  tick 102796128         0 
2290.009   6  tick  80282413         0 
2291.390   7  tick  49905748         0 
2295.007   1  tick 143331588         0 
2295.007   3  tick 136550338         0 
2295.007   2  tick 114944852         0 
2295.007   0  tick 135316792         0 
2295.007   6  tick 123623624         0 
2295.007   5  tick 153913616         0 
2295.007   4  tick  97702552         0 
2295.007   7  tick 111905050         0 
2300.007   1  tick 166850408         0 
2300.007   3  tick 186864977         0 
2300.007   6  tick 149153729         0 
2300.007   0  tick 149557861         0 
2300.007   7  tick 169260735         0 
2300.007   2  tick 157583996         0 
2300.007   5  tick 176460637         0 
2300.007   4  tick 148418755         0 
2305.007   3  tick 232548739         0 
2305.007   4  tick 213971016         0 
2305.007   0  tick 219098988         0 
2305.007   7  tick 207809936         0 
2305.007   2  tick 166531197         0 
2305.007   6  tick 200588503         0 
2305.008   5  tick 214322275         0 
2305.200   1  tick 213137094         0 
2310.007   1  tick 235490241         0 
2310.007   3  tick 184210726         0 
2310.007   6  tick 245685377         0 
2310.007   5  tick 201497204         0 
2310.007   7  tick 187775869         0 
2310.007   4  tick 217697215         0 
2310.007   2  tick 198615510         0 
2310.008   0  tick 193389334         0 
2315.007   3  tick 352516919         0 
2315.007   1  tick 265978728         0 
2315.007   5  tick 297566364         0 
2315.007   0  tick 309792161         0 
2315.007   2  tick 251799944         0 
2315.007   4  tick 308364767         0 
2315.007   6  tick 330421774         0 
2316.985   7  tick 291506536         0 
2320.007   0  tick  32577338         0 
2320.007   1  tick  70481186         0 
2320.007   3  tick  43459766         0 
2320.079   7  tick  85330460         0 
2320.193   5  tick  55005732         0 
2320.209   2  tick  31357168         0 
2320.809   4  tick  99254169         0 
2321.208   6  tick 126233496         0 
2325.007   7  tick 121619676         0 
2325.007   6  tick 140552275         0 
2325.007   2  tick 132073599         0 
2325.007   5  tick 110026944         0 
2325.009   3  tick  52344092         0 
2325.017   1  tick 101290816         0 
2325.047   4  tick  43144113         0 
2325.017   0  tick  73868276         0 
2330.007   0  tick 283960566         0 
2330.007   2  tick 281162798         0 
2330.007   7  tick 228346310         0 
2330.007   1  tick 219445535         0 
2330.007   3  tick 188578679         0 
2330.770   4  tick 228902742         0 
2332.784   6  tick 272726121         0 
2333.108   5  tick 248218357         0 
2335.002   4  tick  93587695         0 
2335.007   3  tick 141362922         0 
2335.007   1  tick  61849772         0 
2335.007   0  tick   5135958         0 
2335.007   2  tick  28806566         0 
2335.007   7  tick  52671590         0 
2335.007   5  tick  59281265         0 
2335.009   6  tick  72723731         0 
2340.007   6  tick 250321330         0 
2340.007   7  tick 197960075         0 
2340.007   5  tick 226311177         0 
2341.467   4  tick 223217982         0 
2341.860   3  tick 222782390         0 
2341.963   2  tick 188840500         0 
2342.198   0  tick 205872685         0 
2342.205   1  tick 240179748         0 
2345.007   4  tick  69671337         0 
2345.007   2  tick  62392225         0 
2345.007   0  tick  59604708         0 
2345.007   3  tick  67938631         0 
2345.007   1  tick  62127820         0 
2345.007   5  tick  91354064         0 
2345.007   7  tick  91676672         0 
2345.008   6  tick  85737767         0 
2350.007   3  tick 111137966         0 
2350.007   1  tick 102991670         0 
2350.007   7  tick 112707310         0 
2350.007   6  tick  97338205         0 
2350.007   5  tick 107179117         0 
2350.007   2  tick 105549043         0 
2350.007   0  tick 101152267         0 
2350.007   4  tick 107649459         0 
2355.007   2  tick 126042070         0 
2355.007   0  tick 124264572         0 
2355.007   1  tick 126613800         0 
2355.007   4  tick 130155115         0 
2355.007   3  tick 128020176         0 
2355.007   5  tick 133618013         0 
2355.007   6  tick 131579481         0 
2355.007   7  tick 124354210         0 
2360.007   3  tick 149291540         0 
2360.007   2  tick 142694280         0 
2360.007   0  tick 144247951         0 
2360.007   4  tick 161744948         0 
2360.007   6  tick 163774540         0 
2360.007   5  tick 160384991         0 
2360.007   7  tick 143334104         0 
2360.007   1  tick 154896726         0 
2365.007   1  tick 216759636         0 
2365.007   3  tick 212436932         0 
2365.007   0  tick 222849195         0 
2365.007   4  tick 224518107         0 
2365.009   2  tick 167156247         0 
2365.074   6  tick 200387045         0 
2365.223   5  tick 220670708         0 
2365.358   7  tick 225136269         0 
2370.007   1  tick 223053224         0 
2370.007   2  tick 175794604         0 
2370.007   4  tick 213510254         0 
2370.007   0  tick 224927648         0 
2370.007   6  tick 210138350         0 
2370.007   5  tick 189773724         0 
2370.007   7  tick 177148369         0 
2370.517   3  tick 193846632         0 
2375.007   0  tick 220234407         0 
2375.007   2  tick 215942901         0 
2375.007   4  tick 215959165         0 
2375.007   1  tick 202184626         0 
2375.007   6  tick 222996363         0 
2375.007   7  tick 185431786         0 
2376.518   3  tick 184202365         0 
2376.983   5  tick 186319864         0 
2380.007   4  tick  47342406         0 
2380.007   0  tick  50636007         0 
2380.007   7  tick  36193405         0 
2380.567   6  tick  79398610         0 
2380.639   1  tick  48008256         0 
2381.312   2  tick 109514399         0 
2382.096   3  tick  62826535         0 
2382.205   5  tick  50178350         0 
2385.007   4  tick  72525177         0 
2385.007   6  tick 138111793         0 
2385.007   0  tick 127119397         0 
2385.007   1  tick 105703539         0 
2385.007   5  tick  81949235         0 
2385.007   3  tick  73454524         0 
2385.007   7  tick  62581213         0 
2385.938   2  tick  90031839         0 
2390.007   1  tick 147772878         0 
2390.007   3  tick 156149659         0 
2390.007   5  tick 135120925         0 
2390.007   6  tick 130153470         0 
2390.007   4  tick 145915153         0 
2390.007   7  tick 104427530         0 
2390.007   0  tick 136159938         0 
2390.008   2  tick 118932241         0 
2395.007   1  tick 166438554         0 
2395.007   3  tick 190468947         0 
2395.007   5  tick 192005951         0 
2395.007   4  tick 176860844         0 
2395.007   2  tick 154932977         0 
2395.007   6  tick 180853437         0 
2395.007   0  tick 190211781         0 
2395.007   7  tick 166399419         0 
2400.007   3  tick 181366370         0 
2400.007   2  tick 193650000         0 
2400.007   4  tick 204452931         0 
2400.007   1  tick 180170476         0 
2400.007   5  tick 200813306         0 
2400.007   7  tick 233980390         0 
2400.008   0  tick 178609343         0 
2400.008   6  tick 202324148         0 
2405.007   1  tick 194496245         0 
2405.007   3  tick 212706265         0 
2405.007   4  tick 223804108         0 
2405.007   6  tick 199562623         0 
2405.007   2  tick 217335162         0 
2405.007   7  tick 205300533         0 
2405.007   5  tick 193508150         0 
2405.008   0  tick 221938099         0 
2410.007   0  tick 204601125         0 
2410.007   4  tick 242775155         0 
2410.007   5  tick 249274119         0 
2410.007   7  tick 228148161         0 
2410.007   3  tick 250338753         0 
2410.007   6  tick 223758888         0 
2410.007   1  tick 210449130         0 
2410.378   2  tick 191365610         0 
2415.007   6  tick 221297260         0 
2415.007   4  tick  80618978         0 
2415.007   1  tick  80678210         0 
2415.007   5  tick 230760023         0 
2415.007   3  tick  85021432         0 
2416.100   0  tick  92068772         0 
2416.150   7  tick  60087480         0 
2416.823   2  tick 123630461         0 
2420.007   1  tick  60893677         0 
2420.007   3  tick 153410565         0 
2420.007   7  tick 153757092         0 
2420.007   6  tick 187712882         0 
2420.007   5  tick  47432047         0 
2420.007   4  tick 176130716         0 
2420.008   2  tick 125181925         0 
2420.008   0  tick 150053798         0 
2425.007   3  tick 215072464         0 
2425.007   1  tick 211050735         0 
2425.007   2  tick 189733354         0 
2425.007   7  tick 224601969         0 
2425.007   6  tick 200528075         0 
2425.267   5  tick 171254789         0 
2425.727   4  tick 182435270         0 
2426.730   0  tick 209235922         0 
2430.007   1  tick 136123041         0 
2430.007   7  tick 201052946         0 
2430.007   5  tick  70302908         0 
2430.007   0  tick 105788519         0 
2430.231   3  tick 100133679         0 
2430.743   4  tick  87036350         0 
2431.654   6  tick 116250100         0 
2432.568   2  tick 134238413         0 
2435.007   4  tick 140523558         0 
2435.007   1  tick 141236021         0 
2435.007   5  tick  67207435         0 
2435.007   0  tick 116398967         0 
2435.008   6  tick 133086573         0 
2435.008   7  tick 107993388         0 
2435.010   2  tick 107353005         0 
2435.080   3  tick 163556076         0 
2440.009   1  tick  57530495         0 
2440.417   0  tick  75741606         0 
2440.536   4  tick  75693552         0 
2440.815   5  tick  75894429         0 
2440.856   6  tick  90800465         0 
2441.142   3  tick 120752773         0 
2441.221   7  tick 106472542         0 
2441.243   2  tick 130339728         0 
2445.007   1  tick   9539675         0 
2445.007   3  tick   6037145         0 
2445.007   0  tick  14841333         0 
2445.007   4  tick  14640703         0 
2445.007   2  tick   6184773         0 
2445.007   6  tick   9629214         0 
2445.007   7  tick   7802028         0 
2445.007   5  tick  10101121         0 
2450.008   3  tick   7970340         0 
2450.008   1  tick   7224915         0 
2450.008   0  tick   9712939         0 
2450.008   7  tick   6831191         0 
2450.008   6  tick   5826049         0 
2450.008   2  tick   6556187         0 
2450.008   4  tick   7110577         0 
2450.008   5  tick   4980420         0 
2455.007   0  tick  60425513         0 
2455.259   3  tick  55464607         0 
2455.357   4  tick  57531829         0 
2455.509   2  tick  56343365         0 
2455.537   7  tick  32746613         0 
2455.581   1  tick  54597513         0 
2455.622   6  tick  63733328         0 
2455.622   5  tick  64834759         0 
2460.007   1  tick 308705356         0 
2460.007   3  tick 252031867         0 
2460.007   4  tick 277547176         0 
2460.007   2  tick 290929732         0 
2460.007   0  tick 250098621         0 
2460.007   7  tick 215212004         0 
2460.055   6  tick 293582710         0 
2460.094   5  tick 303686473         0 
2465.007   2  tick 336750700         0 
2465.007   3  tick 295840304         0 
2465.007   6  tick 325835207         0 
2465.007   7  tick 336855704         0 
2465.007   1  tick 283109076         0 
2465.007   4  tick 325227834         0 
2465.010   0  tick 279088523         0 
2466.521   5  tick 329727382         0 
2470.007   0  tick 183691294         0 
2470.007   2  tick  91245582         0 
2470.007   3  tick 186732119         0 
2470.007   4  tick  77955992         0 
2470.007   5  tick  50433725         0 
2470.007   7  tick  64619709         0 
2470.007   1  tick  73796711         0 
2470.944   6  tick  61035031         0 
2475.007   6  tick  69928687         0 
2475.007   1  tick 173001894         0 
2475.007   7  tick  76439037         0 
2475.567   5  tick  70825124         0 
2475.570   0  tick 111662685         0 
2475.640   4  tick  47393447         0 
